社區,地址,Latitude,Longitude,樓層數,企業主數,人數預估,安裝片數,棟數,落成,坪價,類型,強調
忠信大樓,台北市中山區復興北路48號,25.0495873,121.5437589,12,21,800,1,,,,商辦大樓,false
宏泰交易廣場(2號),台北市信義區松仁路97號,25.0362006,121.568653,18,28,3300,10,,,,商辦大樓,false
大直美麗華廈,台北市中山區明水路672巷25號,25.0837107,121.5517017,7,71,240,2,1,2006年,85.0,住宅社區,false
兆豐衡陽大樓,台北市中正區衡陽路91號,25.0422999,121.5103,10,1,2000,2,,,,商辦大樓,false
財星大樓,台北市中山區復興北路58號,25.0500803,121.5436519,12,27,800,1,,,,商辦大樓,false
中華電信東區服務中心,台北市信義區松仁路130號,25.0336296,121.5679096,10,1,1200,2,,,,商辦大樓,false
官邸芳鄰,台北市中山區明水路397巷2弄22號,25.078006,121.546413,8,21,90,1,1,1995年,84.27,住宅社區,false
星光站前大樓,台北市中正區漢口街一段16號,25.045056,121.5144696,11,2,1000,1,,,,商辦大樓,false
興亞大樓,台北市中山區復興北路60號,25.0502414,121.54378,12,34,800,1,,,,商辦大樓,false
統一國際大樓,台北市信義區松高路11號,25.0397197,121.5658739,30,23,5900,,,,,商辦大樓,false
優美第二大廈,台北市中山區中原街33號,25.0566855,121.5289649,7,30,120,1,1,1979年,75.0,住宅社區,false
博愛公元辦公大樓,台北市中正區漢口街一段85號,25.0452224,121.5110602,13,23,1300,1,,,,商辦大樓,false
北城中央大樓,台北市中山區復興北路62號,25.0504583,121.5437793,12,16,700,,,,,商辦大樓,false
世貿經國,台北市信義區松德路6號,25.0395585,121.5775136,12,24,800,2,,,,商辦大樓,false
力欣百漾社區,台北市中山區錦州街23巷1之1號,25.0606662,121.5252036,14,65,240,2,1,2016年,71.92,住宅社區,false
漢口大樓,台北市中正區漢口街一段110號,25.04502,121.51099,9,60,900,1,,,,商辦大樓,false
惠榮大廈,台北市中山區復興北路70號,25.0507754,121.5437968,12,11,600,1,,,,商辦大樓,false
世貿國座大樓(1),台北市信義區松德路20號,25.0393477,121.5771704,12,20,600,1,,,,商辦大樓,false
漂亮e-SPA,台北市中山區南京東路一段132巷30號,25.0500406,121.5266191,8,24,80,1,1,2003年,54.26,住宅社區,false
台糖騰雲大樓,台北市中正區中華路一段39號,25.0454145,121.5097513,21,16,2800,2,,,,商辦大樓,false
中興國際大樓,台北市中山區復興北路80號,25.0510261,121.5437927,12,22,700,1,,,,商辦大樓,false
世貿國座大樓(2),台北市信義區松德路26號,25.039269,121.577042,12,13,700,1,,,,商辦大樓,false
良茂大樓,台北市中山區南京東路二段8號,25.0519049,121.5285979,12,27,1100,2,1,1989年,72.0,住宅社區,false
英雄廣場,台北市中正區中華路一段59號,25.0411918,121.5085641,12,6,1900,2,,,,商辦大樓,false
國寶龍年大樓(1),台北市中山區復興北路86號,25.0512878,121.5437612,12,42,700,1,,,,商辦大樓,false
世貿國座大樓(3),台北市信義區松德路34號,25.03914,121.576861,12,17,700,1,,,,商辦大樓,false
遠宏香榭,台北市中山區龍江路356巷50號,25.0658736,121.5389059,8,22,100,1,1,2013年,61.5,住宅社區,false
中央大樓(1),台北市中正區中山北路一段2號,25.0460358,121.5194582,11,68,1980,,,,,商辦大樓,false
國寶龍年大樓(2),台北市中山區復興北路90號,25.0513082,121.5438115,12,42,700,1,,,,商辦大樓,false
世貿內閣大樓,台北市信義區松德路65號,25.0384449,121.576699,12,56,1300,1,,,,商辦大樓,false
金洋大樓,台北市中山區新生北路一段23號,25.0468761,121.5315554,12,65,260,2,1,1981年,55.38,住宅社區,false
中央大樓(2),台北市中正區忠孝西路一段7號,25.0460064,121.5191759,11,42,1700,,,,,商辦大樓,false
明輝商業大樓,台北市中山區復興北路164號,25.0535134,121.5437149,12,20,2100,1,,,,商辦大樓,false
福爾摩莎大樓(A),台北市信義區松德路159號,25.036642,121.575053,30,56,1800,1,,,,商辦大樓,false
吉鑽大廈,台北市中山區新生北路一段69號,25.0496969,121.5289002,9,53,212,1,1,2005年,86.0,住宅社區,false
崇聖大樓,台北市中正區忠孝西路一段4號,25.0457196,121.5185386,19,19,1800,,,,,商辦大樓,false
岷華開發大樓,台北市中山區復興北路150號,25.0527719,121.5438134,12,48,1300,2,,,,商辦大樓,false
福爾摩莎大樓(B),台北市信義區松德路161號,25.0363861,121.5750486,30,47,1600,1,,,,商辦大樓,false
興洋摩宿,台北市中山區新生北路二段76號,25.0573769,121.5271439,12,110,440,1,1,2008年,62.42,住宅社區,false
捷運保強大樓,台北市中正區忠孝西路一段8號,25.0458112,121.51753,12,9,1300,1,,,,商辦大樓,false
世青企業大樓,台北市中山區復興北路166號,25.0536569,121.5438372,12,29,800,1,,,,商辦大樓,false
北城世貿大樓,台北市信義區松隆路102號,25.0458539,121.571029,19,35,1300,2,,,,商辦大樓,false
阿曼之星,台北市中山區新生北路二段68巷15號,25.0565786,121.5262009,12,162,42,3,1,1995年,84.0,住宅社區,false
天成商業大樓,台北市中正區忠孝西路一段41號,25.0462525,121.5183414,15,122,2000,,,,,商辦大樓,false
世統兄弟大廈,台北市中山區復興北路170、172號,25.0538403,121.5437941,12,19,500,1,,,,商辦大樓,false
華懋國際貿易大樓,台北市信義區永吉路168號,25.0454849,121.5710128,14,44,1300,1,,,,商辦大樓,false
皇宮大樓,台北市中山區新生北路三段43號,25.0654361,121.5281173,11,315,1200,3,1,1996年,49.68,住宅社區,false
台北廣場商業大樓,台北市中正區忠孝西路一段72號,25.0467919,121.5140811,11,65,1200,2,,,,商辦大樓,false
世青復興大樓,台北市中山區復興北路176號,25.0540909,121.5438642,12,20,900,1,,,,商辦大樓,false
永吉大樓,台北市信義區永吉路302號,25.0453256,121.5748955,13,23,1100,1,,,,商辦大樓,false
新添成大廈,台北市中山區新生北路三段61、67號,25.0659966,121.5280981,9,249,1150,4,1,1977年,46.3,住宅社區,false
宏啟經貿辦公大樓,台北市中正區忠孝西路一段100、102號,25.047133,121.5126107,14,21,1000,2,,,,商辦大樓,false
虹邦首都花園大廈,台北市中山區復興北路288、290號,25.0590829,121.5438469,16,56,850,2,,,,商辦大樓,false
玫瑰欣欣大樓,台北市信義區信義路四段375號,25.0332856,121.5578319,12,26,700,1,,,,商辦大樓,false
杜蘭朵大廈,台北市中山區林森北路119巷71號,25.0502407,121.5274862,7,44,150,1,1,2016年,88.67,住宅社區,false
家榮大樓,台北市中正區忠孝東路一段15號,25.0448297,121.5241379,11,7,700,1,,,,商辦大樓,false
中泰國際大樓,台北市中山區復興北路342、344號,25.0597991,121.5439559,12,24,700,1,,,,商辦大樓,false
員慶信義大樓,台北市信義區信義路四段395號,25.033364,121.5586127,12,11,1800,1,,,,商辦大樓,false
AmourII,台北市中山區林森北路452號、458號,25.0607535,121.5254315,14,137,520,4,1,2009年,64.3,住宅社區,false
忠孝工商大樓,台北市中正區忠孝東路一段35號,25.04449,121.52552,11,13,900,1,,,,商辦大樓,false
京華大樓(復興),台北市中山區復興南路一段34號,25.0462909,121.543683,12,20,800,,,,,商辦大樓,false
世紀一品金融廣場大樓,台北市信義區信義路四段450巷9號,25.0324168,121.5586686,9,11,450,1,,,,商辦大樓,false
三百克拉社區,台北市中山區林森北路133巷26號,25.050831,121.5260916,7,26,40,1,1,2008年,58.85,住宅社區,false
凱撒世貿中心,台北市中正區忠孝東路一段85號,25.044247,121.526592,21,41,2100,2,,,,商辦大樓,false
忠泰銀座大樓,台北市中山區復興南路一段36之9號,25.0458678,121.5436689,14,19,1500,,,,,商辦大樓,false
世紀金融,台北市信義區信義路四段456號,25.0328804,121.5581819,27,45,3200,4,,,,商辦大樓,false
昇陽秀樹大廈,台北市中山區中山北路一段53巷28號,25.0486642,121.5238336,9,26,78,1,1,2000年,55.2,住宅社區,false
喜萬年商業大樓,台北市中正區忠孝東路二段100號,25.0428014,121.5304678,13,61,900,1,,,,商辦大樓,false
東家大樓(復興南),台北市大安區復興南路一段200號,25.0395962,121.5435462,12,18,700,1,,,,商辦大樓,false
新光曼哈頓大樓,台北市信義區信義路五段8號,25.0327014,121.5608602,16,7,3000,2,,,,商辦大樓,false
風鈴小築,台北市中山區中山北路一段135巷30號,25.051313,121.5241163,5,20,100,1,1,1999年,35.0,住宅社區,false
昱昌忠孝經貿大樓,台北市中正區忠孝東路二段112號,25.042558,121.5311422,10,10,1090,1,,,,商辦大樓,false
怡暉大樓,台北市大安區復興南路一段204號,25.0395457,121.5434781,12,25,1000,1,,,,商辦大樓,false
中太大樓,台北市信義區基隆路一段149號,25.0424921,121.5655184,12,59,1200,1,,,,商辦大樓,false
蘇富比逸園,台北市中山區中山北路一段83巷13號,25.050075,121.5241003,6,61,200,2,1,1985年,53.0,住宅社區,false
蘭記大樓,台北市中正區忠孝東路二段122號,25.0425367,121.5314665,11,12,550,,,,,商辦大樓,false
全國金融商業大樓,台北市大安區復興南路一段227號,25.0384864,121.5439418,10,11,1400,1,,,,商辦大樓,false
萬世大樓,台北市信義區基隆路一段155號,25.0421864,121.5654128,14,31,1900,2,,,,商辦大樓,false
達佑捷豹大廈,台北市中山區長春路247號,25.05489,121.539616,12,83,300,2,1,2008年,76.83,住宅社區,false
靜盧大樓,台北市中正區八德路一段5號,25.0439201,121.5304143,7,16,200,1,,,,商辦大樓,false
馥華名門大廈,台北市大安區復興南路一段249號,25.0369209,121.5438976,12,12,700,1,,,,商辦大樓,false
聯合世紀大樓(A),台北市信義區基隆路一段159號,25.0419415,121.5653136,18,28,2000,1,,,,商辦大樓,false
"M-HOUSE 大廈",台北市中山區民生東路一段26號,25.0579153,121.5238638,12,100,350,2,1,2007年,86.51,住宅社區,false
青林大樓(1),台北市中正區林森南路4號,25.0437516,121.5229098,7,32,1000,1,,,,商辦大樓,false
中南大樓(C座),台北市大安區復興南路一段259號,25.0363712,121.5439037,14,20,600,1,,,,商辦大樓,false
聯合世紀大樓(B),台北市信義區基隆路一段169號,25.0416359,121.565199,18,58,2000,1,,,,商辦大樓,false
阿曼風尚,台北市中山區民生東路一段70巷10號,25.057255,121.5263322,8,47,160,1,1,2007年,61.76,住宅社區,false
青林大樓(2),台北市中正區林森南路4之1號,25.039881,121.522245,7,22,850,1,,,,商辦大樓,false
大維吉利大樓,台北市大安區復興南路一段283號,25.0355132,121.5439274,12,37,800,1,,,,商辦大樓,false
馨園大樓,"台北市信義區基隆路一段186號 ",25.042192,121.564656,12,36,700,1,,,,商辦大樓,false
冠堤晶華B區,台北市中山區民生東路一段70巷11號,25.0572759,121.526511,7,64,192,1,1,2008年,69.0,住宅社區,false
青林大樓(3),台北市中正區林森南路4之3號,25.039881,121.522245,7,22,850,1,,,,商辦大樓,false
伯爵大樓,台北市大安區復興南路一段352號,25.0356271,121.5434353,13,28,600,1,,,,商辦大樓,false
遠雄國際中心,台北市信義區基隆路一段200號,25.0401707,121.5635384,24,26,5200,2,,,,商辦大樓,false
大青大樓,台北市中山區德惠街45號,25.0667256,121.5269958,9,151,377,2,1,1980年,47.85,住宅社區,false
青林大樓(4),台北市中正區林森南路4之7號,25.039881,121.522245,7,22,850,1,,,,商辦大樓,false
裕台企業大樓,台北市大安區復興南路一段368號,25.034979,121.543303,14,33,1700,2,,,,商辦大樓,false
國際世貿大樓,台北市信義區基隆路一段389~400號,25.0359104,121.5609604,15,65,1200,1,,,,商辦大樓,false
中租和信家,台北市中山區德惠街65號,25.0667384,121.5282089,10,41,123,2,1,2001年,62.68,住宅社區,false
濟南大樓,台北市中正區林森南路10、12號,25.0429136,121.5226073,12,34,1400,2,,,,商辦大樓,false
大安大樓,台北市大安區復興南路一段390號,25.0339007,121.5433982,15,56,1700,2,,,,商辦大樓,false
永年亞太中心,台北市信義區基隆路一段420號,25.034079,121.559883,12,45,1200,1,,,,商辦大樓,false
臺北市興安華城社區,台北市中山區民生東路三段88巷2號1樓,25.0574094,121.5428395,13,936,3744,36,18,1984年,67.0,住宅社區,false
醒吾大樓,台北市中正區杭州南路一段15之1號,25.0431465,121.5267825,22,24,2500,2,,,,商辦大樓,false
億大實業大樓,台北市大安區復興南路二段45號,25.0312879,121.5438704,12,15,1500,,,,,商辦大樓,false
雙雄世貿大樓,台北市信義區基隆路一段432號,25.0337536,121.5595796,15,122,1600,2,,,,商辦大樓,false
基泰之星,台北市中山區農安街8號,25.064822,121.52343,14,329,987,4,2,2009年,66.57,住宅社區,false
僑資大廈,台北市中正區杭州南路63號,25.040248,121.526035,11,14,600,1,,,,商辦大樓,false
三普復興大廈(84號),台北市大安區復興南路二段84號,25.0307186,121.5432975,16,35,800,1,,,,商辦大樓,false
百福園大樓,台北市信義區基隆路二段15號,25.0322181,121.5592926,12,52,500,1,,,,商辦大樓,false
嘉禾社區,台北市中正區水源路13號,25.0162957,121.525499,10,160,480,5,5,1984年,63.63,住宅社區,false
紹興大樓,台北市中正區紹興北街5號,25.0449144,121.5254267,11,13,1500,1,,,,商辦大樓,false
台北大樓,台北市大安區復興南路二段236號,25.0252374,121.5432081,12,42,1200,1,,,,商辦大樓,false
歌林新銳大樓,台北市信義區基隆路二段17號,25.0320832,121.5592061,12,37,700,1,,,,商辦大樓,false
國家豪景,台北市中正區水源路91號,25.0212689,121.5192028,16,60,180,4,2,1997年,55.0,住宅社區,false
馥園大廈,台北市中正區紹興北街10號,25.0455801,121.5253261,11,8,600,1,,,,商辦大樓,false
金城商業大樓(A),台北市大安區大安路一段65號,25.0425133,121.5462763,12,9,900,1,,,,商辦大樓,false
惠安信義廣場大樓,台北市信義區基隆路二段22號,25.0319986,121.5587016,12,18,700,1,,,,商辦大樓,false
臻第,台北市中正區重慶南路三段129號,25.0238934,121.5169984,12,108,324,2,1,2009年,61.43,住宅社區,false
聚興財經大樓,台北市中正區北平東路20號,25.0459395,121.5248651,11,19,800,1,,,,商辦大樓,false
新寧大廈,台北市大安區大安路一段80、82號,25.0410724,121.5460247,7,8,700,1,,,,商辦大樓,false
德基名廈,台北市信義區基隆路二段33號,25.0315145,121.5588164,12,13,500,1,,,,商辦大樓,false
南海福第,台北市中正區重慶南路三段180號,25.022891,121.516559,12,52,246,2,1,1989年,42.0,住宅社區,false
華山大廈,台北市中正區北平東路24號,25.045897,121.5251074,8,24,650,1,,,,商辦大樓,false
東方大樓,台北市大安區忠孝東路四段2號,25.0413292,121.5439381,12,67,600,1,,,,商辦大樓,false
福圓金融天下,台北市信義區基隆路二段56號,25.0313386,121.5583653,10,25,1100,1,,,,商辦大樓,false
中正鼎廬,台北市中正區愛國東路66號,25.033608,121.5192925,12,42,130,2,2,1987年,85.0,住宅社區,false
蘭園大廈,台北市中正區北平東路28號,25.0458454,121.5253789,12,17,500,1,,,,商辦大樓,false
太平洋頂好綜合商業大樓,台北市大安區忠孝東路四段87號,25.0418497,121.5476536,26,23,1200,2,,,,商辦大樓,false
永興商業大樓,台北市信義區基隆路二段91號,25.0299575,121.5579021,12,9,500,1,,,,商辦大樓,false
台大樸園,台北市中正區汀洲路三段60巷2弄1號B1,25.0152798,121.5306548,14,95,283,3,3,2000年,71.0,住宅社區,false
華山商務大樓,台北市中正區北平東路30號,25.0454929,121.526767,16,28,3400,3,,,,商辦大樓,false
禮仁通商(仁座),台北市大安區忠孝東路四段148號,25.0413537,121.549734,12,85,2800,2,,,,商辦大樓,false
文普世紀大樓,台北市信義區基隆路二段189號,25.024875,121.553376,21,151,3000,,,,,商辦大樓,false
延平花園大廈,台北市中正區延平南路216巷1、3、5、7、9、11號,25.0344116,121.5072257,7,510,1530,10,10,1974年,55.0,住宅社區,false
匯泰大樓,台北市中正區北平東路30之1號,25.0457506,121.5256794,14,17,1800,1,,,,商辦大樓,false
忠孝九如大樓(A座),台北市大安區忠孝東路四段155號,25.0417426,121.5500104,12,62,1400,1,,,,商辦大樓,false
首善鑽石大樓,台北市信義區基隆路二段201號,25.0246221,121.553076,12,8,1100,1,,,,商辦大樓,false
欣安大廈,台北市中正區羅斯福路二段68號,25.0273496,121.5219401,12,24,72,1,1,1985年,84.29,住宅社區,false
中本大廈,台北市中正區北平西路6號,25.0470553,121.5195523,11,17,550,1,,,,商辦大樓,false
三普企業大樓,台北市大安區忠孝東路四段169號,25.0417054,121.5503665,12,33,1000,1,,,,商辦大樓,false
文普新象大樓,台北市信義區和平東路三段225號,25.023293,121.5539151,16,17,800,3,,,,商辦大樓,false
中正水美館,台北市中正區寧波西街18號,25.0309059,121.518748,11,118,450,2,1,2004年,119.0,住宅社區,false
泰華商業大樓,台北市中正區博愛路25號,25.0455713,121.5114912,10,48,500,1,,,,商辦大樓,false
城東大樓,"台北市大安區忠孝東路四段212號                ",25.0413093,121.5526933,12,15,1100,1,,,,商辦大樓,false
國際經貿大樓,台北市內湖區內湖路一段88、90、92號,25.0833282,121.5627907,8,20,1100,2,,,,商辦大樓,false
廈之堡,台北市中正區廈門街129號,25.022692,121.5175224,14,26,78,1,1,2011年,55.0,住宅社區,false
卓越時代大樓,台北市中正區博愛路35號,25.045007,121.511562,14,4,1500,2,,,,商辦大樓,false
萬邦商業大樓(國泰),台北市大安區忠孝東路四段230號,25.0412488,121.5540326,12,14,1900,1,,,,商辦大樓,false
太陽科技廣場A棟,台北市內湖區文湖街18-20號,25.0863085,121.5613689,12,12,1600,1,,,,商辦大樓,false
頂高時尚,台北市中正區林森北路1號、3號,25.0451519,121.5235962,11,42,126,2,1,2007年,88.0,住宅社區,false
博愛名座大樓,台北市中正區博愛路80號,25.0445529,121.511239,13,15,900,1,,,,商辦大樓,false
中聯忠孝大樓,台北市大安區忠孝東路四段233號,25.0416805,121.5534662,11,45,1100,1,,,,商辦大樓,false
太陽科技廣場B棟,台北市內湖區文湖街12-16號,25.0854213,121.5609691,10,12,1100,1,,,,商辦大樓,false
康寧華廈,台北市中山區林森北路287號,25.0555786,121.5255749,12,137,411,2,1,1977年,46.17,住宅社區,false
國華大樓,台北市中正區博愛路154號,25.0420926,121.5113886,7,7,250,1,,,,商辦大樓,false
騰達商業大樓,"台北市大安區忠孝東路四段235號                ",25.041762,121.553756,12,10,1000,1,,,,商辦大樓,false
太陽科技廣場C棟,台北市內湖區內湖路一段91巷15號,25.0850517,121.5612342,10,1,2000,1,,,,商辦大樓,false
現代名門,台北市中正區和平西路一段68號,25.0262871,121.519219,12,75,225,3,3,1987年,62.0,住宅社區,false
台壽大樓,台北市中正區博愛路224巷5號,25.0341535,121.5098358,8,1,400,2,,,,商辦大樓,false
太平洋商業大樓,台北市大安區忠孝東路四段285號,25.0416769,121.5540532,14,49,2700,2,,,,商辦大樓,false
台灣營運發展中心,台北市內湖區內湖路一段91巷17號,25.0857402,121.5619504,10,46,1400,2,,,,商辦大樓,false
克里翁,台北市大同區承德路三段7-11號,25.0635324,121.5185426,15,84,252,6,3,2010年,74.0,住宅社區,false
華爾街公寓大樓,台北市中正區重慶南路一段43號,25.0449559,121.513387,12,43,400,1,,,,商辦大樓,false
忠孝商業大樓,台北市大安區忠孝東路四段293號,25.0416415,121.5549798,12,29,1400,1,,,,商辦大樓,false
飛資得企業,台北市內湖區內湖路一段91巷40號,25.0859205,121.5624406,6,7,500,1,,,,商辦大樓,false
首善,台北市大同區涼州街2號,25.0607182,121.5151382,15,156,468,5,2,2009年,67.0,住宅社區,false
東方大樓(1)(重慶南),台北市中正區重慶南路一段121號,25.0422128,121.5133522,8,96,600,1,,,,商辦大樓,false
名流商業大樓,台北市大安區忠孝東路四段299號,25.041614,121.55532,12,14,600,1,,,,商辦大樓,false
國際財星大樓,台北市內湖區內湖路一段118號,25.0831507,121.563136,8,10,900,1,,,,商辦大樓,false
大華理想華廈,台北市大同區民族西路76巷12弄10號,25.0675617,121.5169782,14,100,453,4,2,1995年,51.0,住宅社區,false
東方大樓(2)(重慶南),台北市中正區重慶南路一段135號,25.041934,121.513307,8,87,700,1,,,,商辦大樓,false
國際忠孝大樓,台北市大安區忠孝東路四段303號,25.0416,121.55541,12,32,1600,1,,,,商辦大樓,false
米蘭國際時尚大樓,台北市內湖區內湖路一段120巷16、18號,25.0826268,121.5626348,8,13,800,,,,,商辦大樓,false
峇里大厦,台北市大同區民族西路285號,25.068874,121.5104045,10,18,72,1,1,2007年,58.4,住宅社區,false
吉慶大廈(重慶南),台北市中正區重慶南路三段1號之2、3,25.0296622,121.5154808,12,10,200,1,,,,商辦大樓,false
萬祥大樓,台北市大安區忠孝東路四段319號,25.0416064,121.5561163,14,17,500,1,,,,商辦大樓,false
NASA科技總署大樓,台北市內湖區內湖路一段240-248號,25.0821498,121.5656566,10,20,1100,2,,,,商辦大樓,false
樂揚千里,台北市大同區民生西路112號,25.0573789,121.51959,13,36,108,2,1,2014年,66.11,住宅社區,false
合眾大樓,台北市中正區館前路20號,25.045214,121.5148742,11,13,800,1,,,,商辦大樓,false
光復大樓(忠孝),台北市大安區忠孝東路四段320、322號,25.0411671,121.5572715,12,21,2300,2,,,,商辦大樓,false
晶鑽科技大樓,台北市內湖區內湖路一段250號,25.0819853,121.5666813,12,16,1700,1,,,,商辦大樓,false
大同世界菁英特區,台北市大同區敦煌路80巷1號,25.075119,121.5176642,12,46,184,2,1,2007年,69.0,住宅社區,false
中國人壽館前大樓,台北市中正區館前路43號,25.0453997,121.5151274,12,5,1300,1,,,,商辦大樓,false
鴻豪大樓(1),台北市大安區忠孝東路四段333號,25.0415388,121.5570817,12,24,900,1,,,,商辦大樓,false
大都會科技大樓,台北市內湖區內湖路一段356號,25.0814857,121.5704544,8,9,700,1,,,,商辦大樓,false
啓宏名門,台北市大同區天水路32~34號,25.052655,121.5129123,14,43,130,2,1,1999年,39.0,住宅社區,false
佳慧財星大樓,台北市中正區開封街一段103、105、107號,25.046035,121.510186,9,29,1800,1,,,,商辦大樓,false
鴻豪大樓(2),台北市大安區忠孝東路四段341號,25.0415562,121.5573287,12,24,800,1,,,,商辦大樓,false
愛迪生科技大樓,台北市內湖區內湖路一段360巷15號,25.0808813,121.5707772,8,30,1500,1,,,,商辦大樓,false
心藝埕大廈,台北市大同區延平北路四段99號,25.0709629,121.5110071,7,19,57,1,1,2015年,54.11,住宅社區,false
鴻福大樓(和平西),台北市中正區和平西路一段80號,25.0263197,121.5187462,12,16,400,1,,,,商辦大樓,false
正欣大樓,台北市大安區仁愛路三段9、11號,25.0384448,121.533621,7,9,300,1,,,,商辦大樓,false
新世紀指令大樓(內湖路),台北市內湖區內湖路一段388號,25.0806849,121.572341,9,19,1000,1,,,,商辦大樓,false
森立方公寓大廈,台北市大同區延平北路四段294巷15號,25.0774734,121.5105235,13,44,132,2,1,2017年,48.46,住宅社區,false
民和大樓,台北市中正區和平西路一段143號,25.0275726,121.5155441,12,11,600,1,,,,商辦大樓,false
百齡大樓,台北市大安區仁愛路三段23號,25.0385901,121.5342658,12,14,500,1,,,,商辦大樓,false
文湖大樓(1),台北市內湖區文湖街2號,25.0855513,121.5602633,9,7,1400,1,,,,商辦大樓,false
中興花園大廈,台北市大同區哈密街59巷78弄2~12號,25.0759941,121.5155143,12,140,420,6,3,1999年,42.7,住宅社區,false
東門雙堡,台北市中正區金山南路一段155號,25.0346584,121.5275345,7,5,350,1,,,,商辦大樓,false
仁愛商業大樓(A),台北市大安區仁愛路四段37、39、41號,25.0381747,121.5465281,12,14,700,1,,,,商辦大樓,false
文湖大樓(2),台北市內湖區文湖街4號,25.0855985,121.560393,9,9,1300,1,,,,商辦大樓,false
美妍苑,台北市大同區重慶北路三段120巷71號,25.0673305,121.5116461,10,24,72,1,1,2011年,57.61,住宅社區,false
台北市廣東同鄉會大樓,台北市中正區寧波東街1號,25.0319251,121.5194075,9,10,300,1,,,,商辦大樓,false
仁愛商業大樓(B),台北市大安區仁愛路四段43、45、47號,25.0381778,121.5466764,12,14,600,1,,,,商辦大樓,false
文湖大樓(3),台北市內湖區文湖街6號,25.0857204,121.5604241,7,7,1500,1,,,,商辦大樓,false
瑞龍大樓,台北市大同區民生西路138號,25.0573313,121.5189534,12,50,128,1,1,1979年,59.2,住宅社區,false
吉慶大廈,台北市中正區寧波西街92號,25.029729,121.5155252,11,20,850,1,,,,商辦大樓,false
仁愛商業大樓(C),台北市大安區仁愛路四段47、49、51號,25.038179,121.5467627,12,14,700,1,,,,商辦大樓,false
文湖大樓(4),台北市內湖區文湖街8號,25.0858084,121.5605574,7,3,1300,1,,,,商辦大樓,false
富貴大樓,台北市大同區歸綏街176、178號,25.0579307,121.5123628,10,36,108,1,1,1996年,45.2,住宅社區,false
台北市寧波同鄉會,台北市中正區寧波西街126號,25.0291197,121.5127134,6,6,250,1,,,,商辦大樓,false
亞洲大樓(1),台北市大安區仁愛路四段62、64號,25.0375834,121.5475872,14,23,800,1,,,,商辦大樓,false
文湖大樓(5),台北市內湖區文湖街10號,25.0860179,121.5607845,6,6,1400,1,,,,商辦大樓,false
酒泉新城,台北市大同區酒泉街66號,25.0718451,121.5154509,7,118,354,4,4,1982年,44.0,住宅社區,false
仰德大樓(1),台北市中正區羅斯福路一段6號,25.0330294,121.5176843,13,6,1500,2,,,,商辦大樓,false
亞洲大樓(2),台北市大安區仁愛路四段66、68號,25.0375129,121.547812,14,16,700,1,,,,商辦大樓,false
權盛時代科技,台北市內湖區民權東路六段11巷43號,25.0679606,121.5770157,5,28,1200,2,,,,商辦大樓,false
百樂大廈,台北市松山區民生東路五段138巷1號,25.0585503,121.5616507,12,168,500,4,2,1976年,75.0,住宅社區,false
仰德大樓(2),台北市中正區南海路1號,25.0328082,121.5172395,13,13,1600,2,,,,商辦大樓,false
亞洲仁愛大樓,台北市大安區仁愛路四段77號,25.0382016,121.5472296,14,33,600,1,,,,商辦大樓,false
世紀之光,台北市內湖區民權東路六段15巷16號,25.0681252,121.5788436,5,24,1200,1,,,,商辦大樓,false
復興天廈東三棟,台北市松山區復興北路223號,25.0568419,121.5444249,14,65,195,2,1,1984年,50.0,住宅社區,false
仰德大樓(3),台北市中正區南海路3號,25.0326447,121.5167152,13,13,1500,2,,,,商辦大樓,false
國泰世華銀行大樓,台北市大安區仁愛路四段85號,25.0383054,121.5478488,16,16,1400,2,,,,商辦大樓,false
華研大樓,台北市內湖區民權東路六段15巷36、38、40、42號,25.0684127,121.5777497,6,6,800,1,,,,商辦大樓,false
自立新城,台北市松山區復興北路427巷30~36號,25.0631639,121.546454,11,85,263,4,4,1994年,59.0,住宅社區,false
捷運京華大樓,台北市中正區南昌路二段103號,25.0267187,121.5214732,12,30,700,1,,,,商辦大樓,false
萬代福大樓,台北市大安區仁愛路四段99號,25.038637,121.548168,14,34,500,2,,,,商辦大樓,false
"STAR TECH國際總部",台北市內湖區民權東路六段16號,25.066136,121.5774046,6,35,1400,2,,,,商辦大樓,false
敦北圓頂,台北市松山區復興北路427巷25號,25.0634225,121.5464309,11,81,324,1,1,2008年,73.0,住宅社區,false
羅斯福金融廣場,台北市中正區羅斯福路二段9號,25.0289115,121.5213572,12,26,2600,2,,,,商辦大樓,false
仁愛世貿廣場大樓,台北市大安區仁愛路四段376號,25.0373449,121.5558369,16,50,2000,2,,,,商辦大樓,false
亞太民權企業大樓,台北市內湖區民權東路六段21巷31、33號,25.0691094,121.5813312,6,11,1100,1,,,,商辦大樓,false
都市遊俠,台北市松山區八德路三段106巷1號,25.047756,121.554033,10,160,350,1,1,1996年,85.3,住宅社區,false
巨聯財星大樓,台北市中正區羅斯福路二段70號,25.0272722,121.5220187,12,41,1300,2,,,,商辦大樓,false
臺陽信義大樓,台北市大安區信義路二段208號,25.033308,121.53076,11,21,500,1,,,,商辦大樓,false
第1人稱社區,台北市內湖區民權東路六段123巷24、28號,25.0701005,121.5927548,10,70,850,2,,,,商辦大樓,false
京華富邑大廈,台北市松山區八德路四段28號,25.0481335,121.5588554,9,43,172,1,1,2003年,86.64,住宅社區,false
大都市國際中心,台北市中正區羅斯福路二段100號,25.0267242,121.522215,26,59,6200,4,,,,商辦大樓,false
