社區,地址,Latitude,Longitude,樓層數,企業主數,人數預估,安裝片數,棟數,落成,坪價,類型,強調
桃園居易,桃園市八德區中華路292號,24.9817393,121.2759278,119,561,2244,10,7,2003年,14.14,住宅社區,false
中台空氣淨化科技股份有限公司,桃園市桃園區泰成路62巷33號,24.989059,121.298141,6,6,400,1,,,,商辦大樓,false
慕夏,桃園市八德區正福街58號,24.9717568,121.2986612,15,270,810,6,4,2008年,17.5,住宅社區,false
來亨旺大樓,桃園市桃園區大有路487號,25.0127968,121.3183507,12,45,2000,2,,,,商辦大樓,false
幸福天地,桃園市八德區富城街50號,24.976222,121.273247,7,182,546,13,13,1996年,12.7,住宅社區,false
海王經貿廣場,桃園市桃園區春日路1492號,25.0300499,121.3052665,10,38,1350,1,,,,商辦大樓,false
凱旋門社區,桃園市平鎮區復旦路二段128號,24.9472729,121.2014776,12,307,921,11,5,1993年,17.0,住宅社區,false
中華電信富國大樓,桃園市桃園區富國路200號,25.0131676,121.2870158,7,1,200,2,,,,商辦大樓,false
皇家大第,桃園市平鎮區復旦路二段199巷2號,24.946882,121.201758,7,132,396,11,11,1993年,12.0,住宅社區,false
麗寶新世紀大樓,桃園市桃園區文中路747號,24.992893,121.275014,13,17,950,1,,,,商辦大樓,false
大清祥安社區,桃園市平鎮區湧安路5號,24.8943391,121.2042676,14,168,504,6,3,2014年,13.6,住宅社區,false
阿波羅大廈,桃園市桃園區經國路9、11號,25.009037,121.310585,16,45,1400,2,,,,商辦大樓,false
三秀1景社區,桃園市平鎮區湧安路118號,24.894328,121.201772,11,24,72,2,1,2012年,13.2,住宅社區,false
經國智慧大樓,桃園市桃園區經國路857、859號,25.0302353,121.3003327,14,23,700,2,,,,商辦大樓,false
英雄鎮,桃園市平鎮區中豐路202巷3號,24.9420499,121.216037,13~19,732,2928,15,12,1998年,13.16,住宅社區,false
長榮矽谷大樓,桃園市桃園區經國路888號,25.0326432,121.3005967,15,73,800,2,,,,商辦大樓,false
現代之藝,桃園市平鎮區中豐路228號,24.9412013,121.2162488,7、9,122,488,7,7,2005年,15.15,住宅社區,false
國際金融廣場,桃園市桃園區大興西路二段6號,25.0124552,121.299515,20,79,1800,2,,,,商辦大樓,false
進化論,桃園市平鎮區南京路12巷85號,24.9168852,121.2103354,15,156,240,4,4,2019年,15.04,住宅社區,false
企業家辦公大樓,桃園市桃園區大興西路二段61、63、65號,25.0113487,121.2987747,18,39,2000,1,,,,商辦大樓,false
易家大禾社區,桃園市平鎮區廣泰路233號,24.9433457,121.2040351,12,84,252,3,3,2016年,19.6,住宅社區,false
鑫華通商大樓,桃園市桃園區中華路33號,24.9909024,121.3110428,10,22,700,1,,,,商辦大樓,false
宜誠四季行館,桃園市平鎮區中豐路山頂段3號,24.9039701,121.2122409,12,225,1125,9,9,2013年,13.34,住宅社區,false
福音大樓(一),桃園市桃園區縣府路106號,24.9942939,121.302723,14,19,1600,1,,,,商辦大樓,false
易家寬禾社區,桃園市平鎮區廣泰路233號,24.9433457,121.2040351,14,112,448,4,4,2018年,18.15,住宅社區,false
福音大樓(二),桃園市桃園區縣府路110號,24.9943247,121.3025242,6,7,500,1,,,,商辦大樓,false
里仁為美,桃園市平鎮區振平街208號,24.9418585,121.2204738,11,176,528,5,5,1996年,19.0,住宅社區,false
陽明NEW1廠辦,桃園市桃園區裕和街17巷58號1樓,24.9816984,121.2733083,6,10,600,1,,,,商辦大樓,false
極光,桃園市平鎮區延平路二段1-19-1號,24.9490201,121.2121079,15,160,800,5,3,2012年,19.59,住宅社區,false
運通大樓,桃園市桃園區南華街77號,24.9910262,121.3080149,10,16,700,1,,,,商辦大樓,false
城上水美,桃園市平鎮區延平路二段239巷29號,24.9452197,121.2094262,15,195,585,6,6,2011年,20.0,住宅社區,false
經貿天下大樓,桃園市桃園區力行路5、7號,25.0031593,121.3052101,16,23,1300,2,,,,商辦大樓,false
巴黎春天,桃園市平鎮區延平路三段2號,24.9424575,121.2058021,13,325,1300,12,11,2006年,16.56,住宅社區,false
中華電信復興大樓,桃園市桃園區大同路108號,24.9889954,121.310123,12,1,400,3,,,,商辦大樓,false
源美亞典,桃園市平鎮區德育路二段150號,24.9418487,121.2187098,15,300,900,9,9,1999年,17.0,住宅社區,false
中華電信成功大樓,桃園市桃園區成功路一段30號,24.9926224,121.3116589,7,1,200,1,,,,商辦大樓,false
厚陞禾社區,桃園市平鎮區平德路113號,24.9274353,121.1966454,12,40,120,2,1,2019年,15.0,住宅社區,false
啟聖成功大樓,桃園市桃園區成功路一段32號,24.9926433,121.3111349,15,11,750,2,,,,商辦大樓,false
京戀,桃園市平鎮區南京路66號,24.9164632,121.2087602,15,180,720,6,5,2016年,14.07,住宅社區,false
亞洲商業大樓(中平路),桃園市桃園區中平路98號,24.9876127,121.2926818,22,79,2600,3,,,,商辦大樓,false
玉山,桃園市平鎮區民族路二段23巷36號,24.9567126,121.2076468,25,350,1400,6,3,2015年,20.55,住宅社區,false
華信金融大樓,桃園市桃園區復興路51號,24.9908728,121.3161919,12,5,600,1,,,,商辦大樓,false
慕光社區,桃園市平鎮區環南路35巷31號,24.956354,121.2081239,14,63,189,2,1,2017年,24.9,住宅社區,false
茂榮商業大樓,桃園市桃園區復興路96號,24.9911591,121.3157823,12,7,550,1,,,,商辦大樓,false
典藏巴黎社區,桃園市平鎮區環南路三段317號,24.9417977,121.2245104,12,63,189,1,1,2005年,15.0,住宅社區,false
寶麗金商業大樓,桃園市桃園區復興路99號,24.9904709,121.3137189,11,11,1100,2,,,,商辦大樓,false
巢世代,桃園市平鎮區開封街406號,24.9179977,121.2050393,65,130,520,5,5,2012年,14.73,住宅社區,false
桃園金融大樓(新壽公寓大廈),桃園市桃園區復興路205號,24.9887216,121.3087216,21,21,1000,2,,,,商辦大樓,false
東方之星一期,桃園市平鎮區中庸路120號,24.9135808,121.2075207,12~13,354,1416,11,11,2006年,16.88,住宅社區,false
桃園金融大樓(新壽公寓大廈),桃園市桃園區復興路207號,24.9889268,121.3085416,21,21,1000,2,,,,商辦大樓,false
白天鵝花園廣場,桃園市平鎮區平安南街61號,24.9457641,121.2083596,9,117,351,6,5,1999年,15.0,住宅社區,false
來鑫廣場大樓,桃園市桃園區復興路389號,24.9908153,121.3024319,12,29,600,1,,,,商辦大樓,false
立體我家社區,桃園市平鎮區新華路72巷1號,24.9149895,121.2504795,11,96,384,6,6,1996年,10.0,住宅社區,false
雙得統領天廈,桃園市桃園區民權路6號,24.9898477,121.3119894,12,36,600,1,,,,商辦大樓,false
楊州花都,桃園市楊梅區中山北路一段390巷33之5號1樓,24.910134,121.158107,107,224,672,14,14,1994年,16.1,住宅社區,false
國際公園公寓大廈,桃園市桃園區三民路二段127號,25.0002804,121.3127369,14,8,450,1,,,,商辦大樓,false
台北碧瑤,桃園市楊梅區萬大路116巷42弄2之1號,24.9098465,121.1766528,7,255,1020,15,15,1995年,10.0,住宅社區,false
IF國際經貿中心,桃園市桃園區中正路1351、1353號,25.0227643,121.2951595,20,20,3200,6,,,,商辦大樓,false
厚陞揚,桃園市楊梅區校前路254巷51號,24.9012653,121.148881,13、15,69,276,3,2,2019年,14.33,住宅社區,false
通商企業大樓,桃園市桃園區中山路425巷3號,24.9915483,121.3003666,10,17,400,2,,,,商辦大樓,false
大台北國宅社區,桃園市楊梅區瑞坪路27號,24.9044717,121.1773781,8,170,680,10,10,1997年,10.0,住宅社區,false
中山天廈,桃園市桃園區中山路543、545、547、549、551號,24.9906889,121.296629,17,37,800,1,,,,商辦大樓,false
大中華國宅社區,桃園市楊梅區瑞坪路18巷67弄1號,24.9054931,121.175206,8,88,264,5,5,1995年,9.5,住宅社區,false
昭揚銳社區大樓,桃園市桃園區同德六街89號,25.016171,121.2996044,15,53,1100,2,,,,商辦大樓,false
高誠好時代,桃園市楊梅區金溪里金溪路392號,24.9044416,121.1721147,7,210,840,10,10,2019年,15.02,住宅社區,false
天樂商業大樓,桃園市桃園區中山東路32之20號,24.9960653,121.3154078,10,13,500,1,,,,商辦大樓,false
涵美馥邑區社區,桃園市楊梅區梅獅路二段40號,24.9100477,121.1744986,14,220,880,7,5,2017年,14.0,住宅社區,false
新郭合豐大樓,桃園市桃園區中山路709、709之1、711、711之1號,24.9908258,121.2913565,7,18,800,1,,,,商辦大樓,false
世紀花園廣場社區,桃園市楊梅區梅獅路二段156號,24.9069684,121.1766112,10,240,720,10,10,2005年,11.0,住宅社區,false
自強大樓,桃園市桃園區自強路72號,24.9989669,121.317896,7,7,700,1,,,,商辦大樓,false
紐約時尚會館,桃園市楊梅區梅獅路二段166巷1號,24.9067434,121.1767426,10,207,828,9,9,2007年,12.0,住宅社區,false
龍潭區農會,桃園市龍潭區東龍路100號,24.8617915,121.2155341,6,3,650,1,,,,商辦大樓,false
名座花園,桃園市楊梅區梅獅路二段249巷1-23號,24.9059272,121.1785011,7,168,504,11,11,1994年,8.3,住宅社區,false
永達創世紀,桃園市中壢區中山路132號,24.9559732,121.2250948,13,42,900,2,,,,商辦大樓,false
台北比佛利加州區公寓大廈,桃園市楊梅區青山三街88號1樓之1,24.9195921,121.1701236,8,364,1092,20,20,1995年,10.0,住宅社區,false
新明大樓,桃園市中壢區中山路141號,24.9558043,121.2243826,12,12,400,1,,,,商辦大樓,false
鴻築新巴黎社區,桃園市楊梅區金山街275巷1號,24.9115651,121.1612204,135,390,1170,12,9,2016年,13.3,住宅社區,false
中華電信中壢服務中心,桃園市中壢區中山路152號,24.9561729,121.2243155,7,1,200,1,,,,商辦大樓,false
傳佳明日城公寓大廈,桃園市楊梅區金山街298巷50號,24.911631,121.16332,11、12,250,750,8,8,2014年,17.0,住宅社區,false
亞洲商業大樓,桃園市中壢區中正路82號,24.9547414,121.2235633,13,13,800,1,,,,商辦大樓,false
玫瑰村,桃園市楊梅區中山北路一段390巷45弄34之1號,24.9106693,121.1576929,12,288,864,6,6,2007年,16.0,住宅社區,false
佑家生活事業大樓,桃園市中壢區中正路582號,24.9594834,121.211829,10,3,300,1,,,,商辦大樓,false
第一佳公寓大廈,桃園市楊梅區中山北路二段23巷29號,24.907334,121.1680954,9,120,360,3,3,1996年,13.0,住宅社區,false
陽明商業大樓,桃園市中壢區中美路二段117號,24.9598567,121.221039,12,9,750,1,,,,商辦大樓,false
台北新都凡爾賽社區,桃園市楊梅區裕成南路365號,24.8987714,121.1572138,12,264,792,6,3,1997年,12.0,住宅社區,false
龍門天下商業大樓,桃園市中壢區中北路二段117號,24.9515787,121.2259221,14,16,600,2,,,,商辦大樓,false
台北亞熱帶凱撒區,桃園市楊梅區裕城南路380號,24.8985945,121.1573546,13,338,1352,8,4,1998年,7.21,住宅社區,false
金緯商業大樓,桃園市中壢區中央西路一段1號,24.9571282,121.2234211,12,11,500,1,,,,商辦大樓,false
光華二村,桃園市楊梅區中興路88號,24.9172686,121.1849404,12,296,1184,12,6,2001年,11.0,住宅社區,false
世貿財星廣場,桃園市中壢區中央西路一段120號,24.9586168,121.2203265,30,23,1200,4,,,,商辦大樓,false
曼哈頓社區,桃園市楊梅區青山二街382號,24.9205563,121.1714506,15,483,1449,6,2,1995年,8.0,住宅社區,false
凱撒雙星大樓,桃園市中壢區環北路398、400號,24.9654722,121.2263378,22,112,2000,8,,,,商辦大樓,false
聯上世界,桃園市大園區高鐵南路一段77號,25.009634,121.212002,14,238,952,8,4,2016年,29.63,住宅社區,false
中壢大樓,桃園市中壢區環西路121號,24.9606738,121.2070513,11,20,1100,1,,,,商辦大樓,false
曜見築,桃園市大園區興德路30號,25.019117,121.212372,8、10,84,336,4,2,2015年,25.22,住宅社區,false
福運企業大樓,桃園市中壢區延平路326號,24.9604848,121.2253043,11,7,350,1,,,,商辦大樓,false
馥悅,桃園市大園區學十一街101號,25.0454666,121.1671772,11,154,616,7,7,2016年,14.58,住宅社區,false
環宇通商(中壢),桃園市中壢區延平路450號,24.9584493,121.22405,12,17,400,1,,,,商辦大樓,false
東方明珠,桃園市大園區大華一街26號,25.0206338,121.2194996,8,32,96,2,2,2014年,22.0,住宅社區,false
兆豐大樓,桃園市中壢區新明路7號,24.9567507,121.2142972,12,13,400,1,,,,商辦大樓,false
璟都帝一琚,桃園市大園區大豐二街62號,25.0221696,121.2212506,8,64,192,3,3,2015年,26.1,住宅社區,false
源鑫大樓,桃園市中壢區榮民路128號,24.9676232,121.2604832,8,8,600,1,,,,商辦大樓,false
翔譽17,桃園市大園區大豐一街60號,25.0229831,121.2188724,8,248,744,6,6,2017年,22.0,住宅社區,false
金華大樓,桃園市中壢區健行路169號,24.9486766,121.2278362,7,2,200,1,,,,商辦大樓,false
"隱 HOUSE",桃園市大園區中正東路三段336巷79號,25.0115931,121.2257154,10,100,400,2,2,2018年,17.98,住宅社區,false
財經第一大樓,桃園市中壢區復興路48號,24.9575926,121.2251622,12,13,700,1,,,,商辦大樓,false
星棧布拉格,桃園市大園區拔子林一路139號,25.0770053,121.2622954,13,104,416,5,2,2020年,20.62,住宅社區,false
中華電信中壢中山擴建機房,桃園市中壢區復興路76號,24.9564638,121.2244944,7,1,50,1,,,,商辦大樓,false
青城之戀社區,桃園市蘆竹區仁愛路三段260巷5號,25.0532926,121.3030135,12,132,396,4,4,2006年,21.5,住宅社區,false
登揚大廈,桃園市中壢區中華路一段859號,24.967019,121.245396,10,9,400,1,,,,商辦大樓,false
麗水漾,桃園市蘆竹區忠孝西路61號,25.0421645,121.2908562,12,30,90,2,1,2012年,23.5,住宅社區,false
東聯新世紀科技園區,桃園市中壢區西園路111號,24.9841675,121.2359383,10,41,1100,2,,,,商辦大樓,false
桃園小天母社區,桃園市蘆竹區中山路105號,25.0557045,121.2982043,9,80,240,3,2,1996年,13.0,住宅社區,false
名揚大樓,桃園市平鎮區環南路18號,24.9565928,121.2066359,13,23,500,2,,,,商辦大樓,false
森之丘,桃園市蘆竹區中山路108巷19弄10號,25.0564505,121.2991634,12,48,144,2,2,2008年,25.0,住宅社區,false
徐柳誠,桃園市平鎮區環南路521號,24.9453099,121.208414,6,0,150,1,,,,商辦大樓,false
歐洲之星社區,桃園市蘆竹區中山路169號,25.057384,121.297149,14,182,546,2,2,1999年,15.3,住宅社區,false
通營帝國辦公大樓,桃園市平鎮區環南路二段27號,24.9442352,121.2095492,17,18,750,1,,,,商辦大樓,false
統領台北,桃園市蘆竹區中山路73號,25.0526102,121.3002586,12、13,126,630,5,5,2008年,18.94,住宅社區,false
通營大樓,桃園市平鎮區忠孝路2號,24.955866,121.212752,12,10,400,2,,,,商辦大樓,false
麗寶W1,桃園市蘆竹區新南路一段50號,25.045383,121.2939728,29,252,1008,12,5,2014年,27.74,住宅社區,false
大園區農會-產業大樓,桃園市大園區中正東路97之2號,25.0628887,121.2009648,8,5,500,1,,,,商辦大樓,false
開南金磚,桃園市蘆竹區新興街140巷32號,25.0098665,121.2698544,7、9,111,444,7,4,2011年,15.0,住宅社區,false
大園區農會,桃園市大園區中正東路103號,25.0628681,121.2016696,6,3,300,1,,,,商辦大樓,false
花都社區,桃園市蘆竹區奉化路166號,25.0385373,121.29014,13,392,1176,16,10,2006年,20.0,住宅社區,false
謝孟儒,桃園市楊梅區大成路224號,24.9130589,121.1459714,11,5,500,1,,,,商辦大樓,false
竹城富良野社區,桃園市蘆竹區歐楓街67號,25.0606284,121.2950422,10,180,540,10,10,2010年,20.0,住宅社區,false
"cityone 五楊科技城",桃園市楊梅區中山北路一段199巷98號,24.9063408,121.154547,10,16,1200,2,,,,商辦大樓,false
綠薇閣,桃園市蘆竹區五福路106巷18號,25.0497904,121.2950067,10、11,104,312,5,5,2004年,25.3,住宅社區,false
楊梅綜合大樓,桃園市楊梅區楊梅里大模街10號,24.9128508,121.1444587,2,11,600,2,,,,商辦大樓,false
人文學苑,桃園市蘆竹區五福一路175號,25.0556063,121.2943665,13,97,388,4,4,2010年,21.0,住宅社區,false
狀元台北貳大廈,桃園市蘆竹區五福六路56巷2號,25.0549324,121.2968329,8,96,250,5,5,1997年,14.0,住宅社區,false
甜蜜進行曲社區,桃園市蘆竹區六福路148號,25.0598875,121.2971607,9,162,486,4,4,1999年,18.5,住宅社區,false
長榮新第社區,桃園市蘆竹區六福路209號,25.0599028,121.2968616,9,105,315,7,7,1999年,20.0,住宅社區,false
新人類國,桃園市蘆竹區長興路二段26巷5號,25.0669091,121.2912238,10,280,1120,14,10,1994年,14.14,住宅社區,false
青川之丘社區,桃園市蘆竹區大新三街201巷6號,25.0209369,121.2561259,11,44,132,2,1,2015年,20.3,住宅社區,false
宜誠領袖會館社區,桃園市蘆竹區大興四街112號,25.017351,121.2600748,13,195,585,7,4,2009年,16.8,住宅社區,false
韋瓦第,桃園市蘆竹區大興八街9號1樓,25.017606,121.2577427,13~14,134,536,3,3,2016年,18.72,住宅社區,false
麗源王朝社區,桃園市蘆竹區南順一街51號,25.0406558,121.2854828,7~10,520,2080,19,19,2001年,19.0,住宅社區,false
昇捷園邸,桃園市蘆竹區奉化路185號,25.038613,121.2910452,12,192,768,8,8,2000年,20.53,住宅社區,false
文藝復興,桃園市蘆竹區大興路1號,25.024647,121.2525728,13~14,82,246,3,3,2016年,20.3,住宅社區,false
